0	1	2
2	93	-3.64457e-08
3	92	-3.64457e-08
125	139	3.64119e-08
127	145	3.63363e-08
27	94	3.6298e-08
26	95	3.6298e-08
31	101	3.60306e-08
19	108	3.59016e-08
18	109	3.59016e-08
4	14	3.58727e-08
93	105	3.57648e-08
69	77	3.5554e-08
16	108	3.55423e-08
12	100	3.53805e-08
84	106	3.53514e-08
5	77	3.53196e-08
129	144	3.52951e-08
128	145	3.52951e-08
106	132	3.52771e-08
36	134	3.51618e-08
3	10	-3.49156e-08
2	11	-3.49156e-08
45	121	3.48126e-08
19	123	3.47511e-08
2	126	-3.47505e-08
46	99	-3.47415e-08
47	98	-3.47415e-08
19	62	3.47269e-08
18	63	3.47269e-08
49	67	3.4633e-08
74	99	-3.44797e-08
75	98	-3.44797e-08
11	39	3.44792e-08
29	58	3.44199e-08
28	59	3.44199e-08
40	84	3.41206e-08
89	92	3.40019e-08
88	93	3.40019e-08
27	47	-3.39981e-08
28	106	3.38438e-08
10	64	3.38406e-08
38	45	3.34261e-08
39	44	3.34261e-08
12	66	3.33966e-08
71	77	3.32679e-08
85	115	3.31949e-08
12	91	3.31398e-08
13	90	3.31398e-08
44	142	3.31143e-08
120	141	3.30895e-08
121	140	3.30895e-08
125	145	3.30501e-08
22	138	3.28081e-08
134	140	3.28079e-08
23	71	3.2564e-08
27	49	3.23748e-08
58	149	3.23326e-08
59	148	3.23326e-08
67	76	3.22792e-08
66	77	3.22792e-08
44	114	3.22704e-08
75	92	-3.22423e-08
74	93	-3.22423e-08
55	83	3.21831e-08
25	101	3.2162e-08
18	95	3.21534e-08
19	94	3.21534e-08
63	143	3.20722e-08
10	26	3.17888e-08
107	123	3.17547e-08
59	137	3.14745e-08
126	134	3.133e-08
107	145	3.12511e-08
28	110	3.12394e-08
66	132	3.09728e-08
45	73	3.06806e-08
22	54	3.06773e-08
109	137	3.047e-08
47	89	-3.04311e-08
33	139	3.04256e-08
58	74	-3.04235e-08
29	45	3.02699e-08
5	13	3.02689e-08
77	111	3.02636e-08
93	117	3.00056e-08
49	79	2.99807e-08
30	93	2.98883e-08
31	92	2.98883e-08
75	141	-2.98717e-08
74	81	-2.9871e-08
75	80	-2.9871e-08
12	99	2.98597e-08
13	98	2.98597e-08
91	146	2.9513e-08
90	147	2.9513e-08
64	131	-2.94573e-08
65	130	-2.94573e-08
19	77	2.94172e-08
64	84	2.94142e-08
24	64	2.92047e-08
12	115	2.91049e-08
13	114	2.91049e-08
11	142	2.90455e-08
10	143	2.90455e-08
29	49	2.87906e-08
67	145	2.87447e-08
31	45	2.86649e-08
100	130	-2.84598e-08
101	107	2.83963e-08
85	149	2.83915e-08
28	84	2.82714e-08
83	89	2.81484e-08
57	129	2.80624e-08
77	83	2.79545e-08
33	99	2.78519e-08
74	101	-2.78494e-08
75	100	-2.78494e-08
28	137	2.7826e-08
29	136	2.7826e-08
139	145	2.77214e-08
44	104	2.76931e-08
58	98	2.75785e-08
22	120	2.74446e-08
121	129	2.7419e-08
47	115	-2.73898e-08
43	107	2.73732e-08
26	106	2.72247e-08
57	65	2.71504e-08
27	130	-2.70844e-08
26	131	-2.70844e-08
14	142	2.70553e-08
5	75	-2.69976e-08
22	126	2.68541e-08
67	142	2.68535e-08
66	143	2.68535e-08
70	90	2.67957e-08
72	77	2.67893e-08
73	76	2.67893e-08
42	145	2.677e-08
43	144	2.677e-08
10	31	2.66664e-08
11	30	2.66664e-08
62	145	2.65255e-08
63	144	2.65255e-08
105	135	2.64559e-08
1	101	2.63375e-08
40	76	2.63104e-08
48	108	2.62955e-08
5	49	2.62154e-08
82	124	2.61188e-08
85	129	2.60142e-08
36	104	2.59727e-08
67	74	-2.58858e-08
66	75	-2.58858e-08
49	85	2.58018e-08
40	100	2.57536e-08
15	107	2.5725e-08
14	141	2.57231e-08
15	140	2.57231e-08
122	146	2.56861e-08
0	74	-2.5617e-08
115	125	2.54582e-08
104	148	2.53551e-08
99	127	2.53199e-08
25	138	2.5296e-08
24	139	2.5296e-08
22	104	2.51773e-08
19	121	2.49932e-08
15	78	2.49845e-08
14	79	2.49845e-08
64	104	2.49793e-08
58	104	2.49236e-08
36	77	2.47783e-08
37	76	2.47783e-08
101	132	2.45731e-08
100	133	2.45731e-08
41	91	2.45309e-08
76	114	2.4529e-08
29	132	2.4387e-08
28	133	2.4387e-08
39	64	2.43065e-08
38	65	2.43065e-08
83	91	2.42767e-08
72	101	2.41698e-08
73	100	2.41698e-08
44	58	2.39979e-08
105	114	2.38154e-08
104	115	2.38154e-08
78	93	2.37835e-08
79	92	2.37835e-08
32	128	2.37719e-08
15	58	2.37715e-08
14	59	2.37715e-08
5	70	2.36673e-08
4	71	2.36673e-08
27	123	2.34258e-08
29	142	2.34189e-08
28	143	2.34189e-08
51	91	-2.32449e-08
1	65	2.32136e-08
25	41	2.31782e-08
0	139	2.31395e-08
1	138	2.31395e-08
62	104	2.306e-08
55	117	2.30243e-08
74	143	-2.30142e-08
75	142	-2.30142e-08
81	92	2.29748e-08
80	93	2.29748e-08
64	124	2.2878e-08
78	101	2.27739e-08
79	100	2.27739e-08
98	108	2.26868e-08
47	129	-2.26348e-08
15	130	-2.25275e-08
14	131	-2.25275e-08
35	141	2.25147e-08
33	81	2.24892e-08
62	90	2.24221e-08
124	149	2.23711e-08
125	148	2.23711e-08
87	123	-2.23621e-08
51	129	-2.22152e-08
65	88	2.22044e-08
64	89	2.22044e-08
54	69	2.21515e-08
55	68	2.21515e-08
77	139	2.21217e-08
24	66	2.2081e-08
3	87	2.19908e-08
24	123	2.183e-08
25	122	2.183e-08
65	139	2.18133e-08
22	66	2.18065e-08
91	116	2.17949e-08
90	117	2.17949e-08
121	122	2.16886e-08
120	123	2.16886e-08
15	125	2.16391e-08
88	122	2.16002e-08
101	114	2.15744e-08
100	115	2.15744e-08
68	132	2.15439e-08
15	128	2.15432e-08
14	129	2.15432e-08
45	145	2.15099e-08
13	145	2.13673e-08
55	139	2.12699e-08
81	105	2.11415e-08
15	29	2.10319e-08
81	91	2.10046e-08
28	62	2.09827e-08
117	120	2.09237e-08
116	121	2.09237e-08
36	107	2.08725e-08
37	106	2.08725e-08
22	144	2.07814e-08
24	42	2.07488e-08
77	121	2.07395e-08
86	89	-2.07211e-08
87	88	-2.07211e-08
18	99	2.06955e-08
19	98	2.06955e-08
81	116	2.05993e-08
80	117	2.05993e-08
108	121	2.05789e-08
109	120	2.05789e-08
23	101	2.04394e-08
27	63	2.04299e-08
38	105	2.04223e-08
39	104	2.04223e-08
51	145	-2.03986e-08
48	122	2.03685e-08
28	90	2.02489e-08
1	71	2.00817e-08
31	62	2.00682e-08
30	63	2.00682e-08
22	117	2.00079e-08
23	116	2.00079e-08
68	74	-1.99947e-08
11	75	-1.99822e-08
90	108	1.9977e-08
45	78	1.98056e-08
44	79	1.98056e-08
12	37	1.97291e-08
13	36	1.97291e-08
85	124	1.96055e-08
84	125	1.96055e-08
62	107	1.95465e-08
63	106	1.95465e-08
73	83	1.95277e-08
69	114	1.94845e-08
68	115	1.94845e-08
29	145	1.93012e-08
71	128	1.90094e-08
70	129	1.90094e-08
20	110	1.87749e-08
26	67	1.87686e-08
27	66	1.87686e-08
49	93	1.86005e-08
36	50	-1.85656e-08
13	124	1.84949e-08
12	125	1.84949e-08
91	140	1.84405e-08
90	141	1.84405e-08
13	69	1.84148e-08
67	121	1.84048e-08
24	106	1.83371e-08
2	92	-1.82228e-08
93	99	1.82227e-08
125	138	1.8206e-08
124	139	1.8206e-08
126	145	1.81681e-08
127	144	1.81681e-08
26	94	1.8149e-08
31	100	1.80153e-08
30	101	1.80153e-08
19	23	1.79931e-08
143	145	1.79892e-08
18	108	1.79508e-08
93	104	1.78824e-08
92	105	1.78824e-08
29	71	1.78523e-08
68	77	1.7777e-08
69	76	1.7777e-08
4	77	1.76598e-08
5	76	1.76598e-08
128	144	1.76475e-08
57	87	-1.76468e-08
2	10	-1.74578e-08
45	120	1.74063e-08
44	121	1.74063e-08
29	83	1.73817e-08
18	123	1.73756e-08
19	122	1.73756e-08
46	98	-1.73708e-08
18	62	1.73635e-08
49	66	1.73165e-08
48	67	1.73165e-08
19	93	1.73102e-08
13	139	1.72737e-08
74	98	-1.72398e-08
10	39	1.72396e-08
11	38	1.72396e-08
28	58	1.72099e-08
5	31	1.7128e-08
55	85	1.70587e-08
88	92	1.7001e-08
26	47	-1.6999e-08
27	46	-1.6999e-08
45	55	1.69695e-08
5	55	1.69598e-08
38	44	1.6713e-08
71	76	1.6634e-08
70	77	1.6634e-08
84	115	1.65975e-08
85	114	1.65975e-08
12	90	1.65699e-08
120	140	1.65447e-08
125	144	1.65251e-08
124	145	1.65251e-08
77	99	1.65026e-08
37	115	1.64028e-08
29	37	1.63516e-08
23	70	1.6282e-08
22	71	1.6282e-08
27	48	1.61874e-08
26	49	1.61874e-08
99	143	1.61716e-08
58	148	1.61663e-08
66	76	1.61396e-08
74	92	-1.61211e-08
55	82	1.60915e-08
54	83	1.60915e-08
25	100	1.6081e-08
24	101	1.6081e-08
18	94	1.60767e-08
35	129	1.60729e-08
63	142	1.60361e-08
62	143	1.60361e-08
73	91	1.59825e-08
19	75	-1.59704e-08
35	41	1.59638e-08
23	75	-1.594e-08
33	73	1.58986e-08
107	122	1.58773e-08
106	123	1.58773e-08
67	99	1.58009e-08
125	135	1.57987e-08
47	101	-1.57379e-08
59	136	1.57373e-08
58	137	1.57373e-08
106	145	1.56255e-08
107	144	1.56255e-08
91	143	1.55922e-08
19	107	1.5445e-08
44	73	1.53403e-08
45	72	1.53403e-08
63	71	1.52889e-08
109	136	1.5235e-08
108	137	1.5235e-08
47	88	-1.52155e-08
46	89	-1.52155e-08
33	138	1.52128e-08
32	139	1.52128e-08
63	125	1.51362e-08
28	45	1.5135e-08
29	44	1.5135e-08
4	13	1.51344e-08
5	12	1.51344e-08
77	110	1.51318e-08
76	111	1.51318e-08
135	139	1.50424e-08
92	117	1.50028e-08
93	116	1.50028e-08
49	78	1.49904e-08
48	79	1.49904e-08
30	92	1.49442e-08
39	135	1.49365e-08
75	140	-1.49358e-08
74	141	-1.49358e-08
39	137	1.49355e-08
74	80	-1.49355e-08
12	98	1.49298e-08
33	59	1.48634e-08
15	47	-1.48518e-08
39	121	1.47589e-08
90	146	1.47565e-08
64	130	-1.47286e-08
18	77	1.47086e-08
19	76	1.47086e-08
55	73	1.45759e-08
12	114	1.45524e-08
10	142	1.45227e-08
73	85	1.45166e-08
29	101	1.44543e-08
13	23	1.44074e-08
28	49	1.43953e-08
29	48	1.43953e-08
66	145	1.43724e-08
67	144	1.43724e-08
31	44	1.43325e-08
30	45	1.43325e-08
93	107	1.43226e-08
47	85	-1.43052e-08
13	73	1.42537e-08
5	131	-1.42146e-08
19	29	1.42116e-08
101	106	1.41982e-08
100	107	1.41982e-08
84	149	1.41957e-08
85	148	1.41957e-08
59	63	1.41823e-08
63	139	1.41111e-08
82	89	1.40742e-08
83	88	1.40742e-08
56	129	1.40312e-08
57	128	1.40312e-08
115	121	1.40144e-08
13	121	1.40009e-08
76	83	1.39772e-08
77	82	1.39772e-08
33	98	1.39259e-08
32	99	1.39259e-08
74	100	-1.39247e-08
45	99	1.39167e-08
28	136	1.3913e-08
138	145	1.38607e-08
139	144	1.38607e-08
121	128	1.37095e-08
120	129	1.37095e-08
46	115	-1.36949e-08
47	114	-1.36949e-08
43	106	1.36866e-08
42	107	1.36866e-08
77	143	1.36232e-08
57	64	1.35752e-08
56	65	1.35752e-08
26	130	-1.35422e-08
43	65	1.35237e-08
4	75	-1.34988e-08
5	74	-1.34988e-08
85	121	1.34625e-08
23	99	1.34605e-08
66	142	1.34267e-08
72	76	1.33947e-08
42	144	1.3385e-08
10	30	1.33332e-08
45	107	1.32927e-08
62	144	1.32628e-08
105	134	1.32279e-08
104	135	1.32279e-08
1	100	1.31687e-08
0	101	1.31687e-08
33	83	1.31165e-08
5	48	1.31077e-08
4	49	1.31077e-08
84	129	1.30071e-08
85	128	1.30071e-08
75	77	-1.29798e-08
66	74	-1.29429e-08
1	77	1.29181e-08
107	121	1.29178e-08
48	85	1.29009e-08
49	84	1.29009e-08
15	106	1.28625e-08
14	107	1.28625e-08
14	140	1.28616e-08
59	77	1.28094e-08
115	127	1.27641e-08
114	125	1.27291e-08
115	124	1.27291e-08
99	126	1.26599e-08
98	127	1.26599e-08
24	138	1.2648e-08
19	120	1.24966e-08
18	121	1.24966e-08
75	117	-1.24963e-08
14	78	1.24923e-08
1	129	1.24854e-08
27	101	1.24438e-08
36	76	1.23891e-08
73	133	1.23657e-08
100	132	1.22865e-08
40	91	1.22655e-08
41	90	1.22655e-08
23	29	1.22196e-08
28	132	1.21935e-08
99	101	1.21745e-08
38	64	1.21532e-08
83	90	1.21384e-08
82	91	1.21384e-08
91	149	1.21255e-08
72	100	1.20849e-08
104	114	1.19077e-08
78	92	1.18917e-08
14	58	1.18857e-08
19	65	1.18613e-08
4	70	1.18336e-08
37	55	1.17245e-08
26	123	1.17129e-08
27	122	1.17129e-08
28	142	1.17094e-08
13	143	1.17061e-08
23	79	1.17022e-08
39	93	1.16654e-08
51	90	-1.16224e-08
50	91	-1.16224e-08
11	45	1.16222e-08
1	64	1.16068e-08
0	65	1.16068e-08
24	41	1.15891e-08
25	40	1.15891e-08
0	138	1.15698e-08
55	116	1.15122e-08
54	117	1.15122e-08
74	142	-1.15071e-08
80	92	1.14874e-08
93	135	1.14793e-08
78	100	1.13869e-08
46	129	-1.13174e-08
47	128	-1.13174e-08
14	130	-1.12637e-08
35	140	1.12574e-08
34	141	1.12574e-08
32	81	1.12446e-08
33	80	1.12446e-08
133	135	1.122e-08
124	148	1.11855e-08
87	122	-1.1181e-08
86	123	-1.1181e-08
47	83	-1.11227e-08
50	129	-1.11076e-08
51	128	-1.11076e-08
64	88	1.11022e-08
54	68	1.10758e-08
76	139	1.10609e-08
77	138	1.10609e-08
3	86	1.09954e-08
2	87	1.09954e-08
43	93	1.09713e-08
24	122	1.0915e-08
65	138	1.09066e-08
64	139	1.09066e-08
90	116	1.08974e-08
120	122	1.08443e-08
14	125	1.08195e-08
15	124	1.08195e-08
51	57	-1.08113e-08
100	114	1.07872e-08
83	141	1.07792e-08
14	128	1.07716e-08
45	144	1.0755e-08
44	145	1.0755e-08
43	111	1.06939e-08
12	145	1.06836e-08
13	144	1.06836e-08
55	138	1.06349e-08
54	139	1.06349e-08
80	105	1.05707e-08
81	104	1.05707e-08
14	29	1.0516e-08
15	28	1.0516e-08
80	91	1.05023e-08
81	90	1.05023e-08
116	120	1.04619e-08
36	106	1.04363e-08
47	93	-1.04045e-08
59	93	1.03856e-08
77	120	1.03698e-08
76	121	1.03698e-08
86	88	-1.03605e-08
123	145	1.03498e-08
18	98	1.03478e-08
33	121	1.03398e-08
29	115	1.03357e-08
80	116	1.02996e-08
108	120	1.02894e-08
1	133	1.02371e-08
23	100	1.02197e-08
22	101	1.02197e-08
26	63	1.0215e-08
27	62	1.0215e-08
38	104	1.02111e-08
50	145	-1.01993e-08
51	144	-1.01993e-08
47	49	-1.0117e-08
75	85	-1.00543e-08
0	71	1.00409e-08
1	70	1.00409e-08
30	62	1.00341e-08
22	116	1.00039e-08
